,review,Complain Label,Emotion,Sentiment,Severity
496,"good enough . high level - good cons - feels like much weight. using much time, becoming slow. camera slow compared android's. pros - great design. much battery life. big screen view movies & games.",1,sadness,neutral,disapproval
497,ବହୁତ ଦ୍ରୁତ ଗତି ସୁପର ଫାଷ୍ଟ ଟ୍ରାନ୍ସଫର ସ୍ପିଡ୍  ମୁଁ ମୋ ମୋବାଇଲ୍ ବ୍ୟବହାର କରେ  ପ୍ରତ୍ୟେକ ଭଲ ଉତ୍ପାଦ ,0,joy,positive,non-complaint
498,"best phone 25k . camera ,display, sd processor,faster touch response screen, 5g ,size phone best.battery drains little faster large display,though quite enough day usasge.",0,joy,positive,no explicit reproach
499,"user friendly phone . got mother attend zoom calls. 3days, able attend call audio. combinations,settings tried. feel bad can't help sitting far. service center help kanpur.",1,sadness,negative,disapproval
500,"good design n cost effective . nice device good features amazing soft edge sleek design , camera quality could improved makers, looks premium hand compared commercial advertisements samsung improve av commercial device could forward exact infrence same. device awesome features really good got 10 days back happy this.",1,joy,positive,disapproval
501,go option . mark many cons 1)phone ram management good hangs much 90hz screen show whenever u set screen 90hz start hamging 2) vga camera better 48megapixal camera 3)when start mobile setup hang restart time suggest dongo phone,1,sadness,negative,disapproval
502,rounder super master value many phone . display good batary good performance good camera good desain good selfy camera good super flagship value many phone samsung m52 5gb super mega star master phone.:backhand_index_pointing_left::ok_hand::ok_hand::ok_hand::ok_hand::ok_hand::ok_hand::ok_hand::ok_hand:,0,joy,positive,non-complaint
503,"high quality phone ok price . looking phone inr15000 range, find anything better old samsung m30s. kept looking better specs that, finally settled one checking many many reviews. overall, excellent screen, fast refresh rate, phone responds quickly fingers. beware though: * earphone jack. manufacturers copying apple every idea implement, good stupid!? * fingerprint sensor on-off button - carrying phone around tend put finger it, turning phone on. begun carry upside hand finger settle fingerprint notch * separate slots sim1 sim2 sd card. m30s 3! ok would better separate use all. * samsung software: samsung makes excellent quality phones competitive prices, pretty bad managing software respecting user's wishes. really want like google offer samsung alternatives practically everything google offers, software can't uninstall. also need carefully go list installed software every software upgrade remove junk apps keep installing without explicit permission (josh, takatak crap). * battery 5000mah. using 6000mah m30s, sufficient! next phone purchase limited picking phones 6k mah higher sized batteries.",1,joy,negative,disapproval
504,সিসিটিভি  ওয়েবক্যাম কিনবেন  সিসিটিভিতে ওয়্যারেন্টি বৈধ  20 MBs রাইট কার্ড সম্পূর্ণ নকল অ্যামাজন বজ্রপাতের চুক্তিতে সত্যিই দুঃখজনক৷ উল্লেখ 100 MBs পড়া লিখতে পাই 20 MBs লিখতে জাল 10 বছরের ওয়ারেন্টি সীমিত 10 বছরের ওয়ারেন্টি ড্যাশক্যাম সিসিটিভি নজরদারি ক্যামেরা অন্যান্য লিখননিবিড় ডিভাইস সময় ওয়ারেন্টি বৈধ SD অ্যাডাপ্টারের ওয়ারেন্টি 1 বছরের সীমাবদ্ধ,1,sadness,negative,accusation
505,விலையில் வாங்க வேண்டாம் M தொடரின் வாரிசை சாம்சங் அனுமதித்த விதம் ஏமாற்றம் அளிக்கிறது பேக்கேஸ் வழங்கப்படவில்லை 20k க்கும் குறைவான தயாரிப்பு கூட பேக்கேஸை வழங்குகிறது ஊமை சார்ஜர் M52 25W வேகமான சார்ஜிங் திறனைக் கொண்டுள்ளது ஆனால் 15W அடாப்டர் கொடுக்கப்பட்டுள்ளது 50 சார்ஜிங்கிற்கு 115 மணிநேரம்  விலைக்கு கூட மதிப்பு இல்லை வகையான 20 ஆயிரம் தயாரிப்பு,1,sadness,negative,disapproval
506,फ़ोन भेजा . जगह पुराना सेट भेज काफी दिन बर्बाद हाथ खड़े दिए,1,anger,negative,disapproval
507,"super slim, great security, awesome performance. . phone super slim, performance wise worked well. camera really good. yes, back cover must else would cleaning day. overall bad deal go phone.",0,joy,positive,non-complaint
508,साधारण बजट फोन। फोटोग्राफी दीवाने खरीदें केवल अन्य कार्यों प्रबंधन चाहते निश्चित रूप जाएं एक्सचेंज बैंक छूट तारीख सस्ता फोन है।,1,sadness,negative,disapproval
509,good. . camera good.,0,joy,positive,non-complaint
510,"loved it! . memory card looks original authentic hologram! (made philippines). thanks seller. delivery fast well, thanks amazon. buy without second thought!",0,joy,positive,non-complaint
511,picture quality bad slow opening apps. . expected phone better picture quality. bad. home screen apps opening slow. expect samusung processor (exynos) octa cores. big let down. return option also phone. bad. disappointed.,1,anger,negative,accusation
512,working . sd card recognizing samsung galaxy m21 working fine pc.,1,sadness,negative,disapproval
513,शानदार कीमत शानदार फोन। कीमत फोन मुख्य रूप अच्छा है। कीमत 6GB128GB अच्छा संयोजन है। प्रदर्शन परीक्षण दिनों आराम अनुभव साझा जाएगा।,0,joy,positive,non-complaint
514,worst product ever . legy use 15 days return option this. total waste money. buy get regretted ever,1,sadness,negative,disapproval
515,"wrost product, please . product many issues, adding experience using 3 days . network issue hanging problem bettey issues problem heating overall rating 1 10 . please please go phone",1,sadness,negative,disapproval
516,bad mobile . bad mobile,1,sadness,negative,disapproval
517,ಉತ್ತಮ ಉತ್ಪನ್ನ ಡಿಡಿಪೈ ಡ್ಯಾಶ್ ಕ್ಯಾಮ್‌ನೊಂದಿಗೆ ಉತ್ತಮವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ,0,joy,positive,non-complaint
518,ईंट आकार बढ़िया फोन।  हाल मैंने गैलेक्सीएम12 11 रुपये खरीदा था। मिलाकर ठीक। बात ध्यान फोन मोटाई है। 10mm मोटा आपकी जेब ईंट तरह। फोन ओवरऑल डाइमेंशन बड़ा है। ऊंचाई चौड़ाई विशेष रूप मोटाई। खरीदने मैंने टुकड़े आकार ध्यान दिया। मेरी गलती है। लोग खरीदने कृपया समीक्षा बारे चिंता करें। कीमत आकार अलावा पूरी ठीक है।,1,sadness,negative,blame
519,good product . read write speeds almost mentioned . built quality good . delivery fast (less 1 day) packaging good . thanks amazon.,0,joy,positive,non-complaint
520,"good purchase . thats competition budget phone market, device looks sturdy,,, overall good, good display battery.... looks like need new phone 3-4 year anymore....",0,joy,positive,non-complaint
521,बजट कार्यकर्ता।  स्मार्टफोन नॉनफुस्सली तरीके है।,0,joy,positive,non-complaint
522,మంచి కొనుగోలు 100 స్టోరేజ్ కెపాసిటీ నేను 64gb కోసం ఆర్డర్ చేసాను ఉపయోగం కోసం 64gb పొందుతున్నాను ఎఫెక్టివ్ రైటింగ్ స్పీడ్,0,joy,positive,non-complaint
523,superb camera long battery . overall phone superb price range. samsung need make sure availability suitable covers finger print reader easily accessible.,0,other,neutral,disapproval
524,"delivers price - highly recommended. . bought parents love it. using a52 myself, feel m12 delivers price range some. fingerprint sensor fast accurate. 90 hz adaptive display wonderful. camera decent well, options macro (attached) wide angle good well. experienced lags medium workloads. android 11 updated ui, smart view, dolby atmos, good battery life highlights. satisfied purchase.",0,joy,positive,non-complaint
525,"good buy improved battery life sleek design . one month usage writing review main intent ignore chinese brands plunge korean phone maker. battery life good even peak usage, display, camera features, video quality nice. sleek design heating issues continuous video streaming. cons: charging time around 1hr 15 minutes(no fast charging) audio jack. light weight material used may impact durability long time",1,joy,positive,disapproval
526,ஆடியோ ஜாக் இல்லை தவறான தகவல் முதலில் வாங்கினேன் 2வது நாளில் விலையை 1 ஆயிரம் குறைத்துள்ளனர் நாளே வாங்கி பயன் ஆடியோ ஜாக் இல்லை நாளிலேயே ஆடியோ ஜாக் தகவலை குறிப்பிட்டுள்ளனர்,1,joy,negative,disapproval
527,স্যামসাং ভালো পণ্য অবশ্যই কিনতে হবে। প্রম্পট ডেলিভারিতে গৃহীত হয়েছে। স্টোরেজ ভাল হচ্ছে। মাস বছর স্থায়িত্ব যাবে। প্রজাতন্ত্র দিবসের অফার সেলের কারণে মূল্য যুক্তিসঙ্গত ছিল। আমাজন ভাল  পদ্ধতিগত অনলাইন পরিষেবা করছে। আমাজন কাস্টমার কেয়ার এজেন্ট সহায়ক। মেমরি কার্ড কিনতে সুপারিশ samsung A5 2016 সিরিজে ভালো চলছে। গতি দুর্দান্ত। প্রয়োজন স্টোরেজের নির্ভর 32gb 64gb কেনার সেরা। গানের ছবি ইত্যাদির 64gbএ প্রচুর স্টোরেজ avlbএককালীন বিনিয়োগ। সমস্যা amazon ভাল সমর্থন,0,joy,positive,non-complaint
528,उत्कृष्ट। बढ़िया मैं Amazon माध्यम उत्पाद खरीदने सलाह देता हूं अच्छी सेवा प्रदान,0,joy,positive,non-complaint
529,fake memory card scam . speed slow...its fake memory card amazon trusted seller selling fake card dont know.....dont scam people....please,1,sadness,negative,blame
530,"nice product (value money) . nice product ,card adapter nice",0,joy,positive,non-complaint
531,working well. . original working well :thumbs_up::thumbs_up::thumbs_up:,0,joy,positive,non-complaint
532,blur camera . nan,1,sadness,negative,disapproval
533,initial review . great product. 120hz feels smooth af. great camera. black color def recommended.so far good. give another review next month.,0,joy,positive,non-complaint
534,அருமை நீங்கள் சாம்சங்கின் பிராண்ட் பெயரையும் குறைந்த விலையையும் பெறுகிறீர்கள்,0,joy,positive,non-complaint
535,really good . wifi 5g supported worse part phones camera good however process speed fast,1,sadness,negative,disapproval
536,"thanx v much . 1 tb still yet available ,though india, bring 1 tb fast , 1 life ,1 tb, thanx vmuch",0,joy,positive,no explicit reproach
537,ବହୁତ ଭଲ ଗୁଣ ମୂଳ  ବହୁତ ଭଲ ଗୁଣ ,0,joy,positive,non-complaint
538,"affordable samsung smartphone great features range . best smartphone samsung launched segment, received @12.5k card offers, build quality ok, get best features range, camera gooe, smooth day day normal use. 6000mah battery, almost lasts around 13-14hrs case. takes time charging, see battery size, normal. cons: cant use secure app secure apps folder, compatible phone, samsung compromised many features. dont play heavy games, go this.",1,sadness,negative,disapproval
539,good . good,0,joy,positive,non-complaint
540,நல்லது ஆனால் செலவு குறைப்பு நல்ல ஃபோன் ஆனால் நன்றாக இல்லை காட்சி  சரி 35 poco m2 pro ஆடியோ இதைவிட சிறந்தது  தோற்றம்  மெலிதான குறைந்த எடை 45 சார்ஜர்  15w மெதுவாக வெளியீடு 90v167A 50v 20A பிளாஸ்டிக் புளிட் ஆனால் தோற்றமளிக்கிறது நல்ல No 35mm earphone Jackthumbsdown FM ரேடியோ இல்லை என்னால் கண்டுபிடிக்க முடியவில்லை thumbsdown பேட்டரி Usb வகை c 35mm அடாப்டர் பெட்டியில் இல்லை சார்ஜிங் கேபிள் 50₹ பேட்டரி திறன் 4860mah,1,joy,positive,disapproval
541,"storage size quite cheap . 32gb isn’t huge storage space, yes price it’s worth it. it’s cheap. get one audio recorder doesn’t support higher storage.",1,sadness,negative,disapproval
542,acha phone hai . badiya,0,joy,positive,non-complaint
543,excellent . fast read write speed. u r taking high resolution pics videos u want waste time copy ur system edit relish ur work,0,joy,positive,non-complaint
544,"screen flickering issue sunlight . purchased phone 3rd october started camera sunlight started flickering. got replaced 8th , still issue, engineer visit arranged amazon. m52 users please check . first bad product experience via amazon",1,sadness,negative,disapproval
545,ଦ୍ରୁତ ଗତି। ଉଚ୍ଚ ଗତି ଉତ୍କୃଷ୍ଟ ଗୁଣ ,0,joy,positive,non-complaint
546,must buy . best segment,0,joy,positive,non-complaint
547,"worth buying regret.. :thumbs_up::thumbs_up: . literally value money prize samsung. could blindly recommend phone samsung lover.. everything latest... pros:- type c port 6000mah massive battery android 11 one ui os 3.1 blaotwares fingerprint sensor blazing fast works 10 10 times.. amazingle processor 8nm technology.. cons:- hd + display face unlock reliable charger 15 watt could 20 watts overall rounder phone 11,000 reliable brand samsung.",1,sadness,negative,disapproval
548,good battery life . good budget phone normal user. great battery life. general samsung performance. used months. bugets fits recommend phone. gamers :). go away gamers device.,1,sadness,neutral,disapproval
549,"best non chinese phone cost cuttings . best non-chinese phone 25k .... samsung phones way secure chinese counterparts like xiaomi , realme , oppo , vivo , oneplus etc .the experience good good cameras , processor , battery , screen etc. must buy neglect cons : cover provided inside box , phone newly launched easy find suitable cover . 3.5mm usb c converter box . phone big 5000 mah battery charger box 15 watt although phone supports 25 watt charging . hybrid sim slot , cannot use dual sim sd card . pathetic claim phone expand till 1tb storage cost single sim. phone made plastic scratch prone . usb cable provided shorter length .samsung done cost cuttings providing good screen , processor , cameras etc. rest things good. knew things , things neglectable bought things going good exprected . wandering phone non chinese phone , phone way go !",1,sadness,positive,disapproval
550,மெமரி கார்டு நல்லது புதிதாக பெறப்பட்ட தரவு வேக பரிமாற்றத்தின் செயல்திறனை சரிபார்க்க,0,sadness,positive,non-complaint
551,good quality value money . product high quality. give 119gb usable space.it's made philippines. i'm using card samsung note 9 phone.,0,joy,positive,non-complaint
552,good . yes good product. happy.,0,joy,positive,non-complaint
553,धीमी गति क्यों है। धीमी गति पैर है।,0,sadness,negative,accusation
554,শালীন এসডি কার্ড। প্রোডাক্টটি বিজ্ঞাপনের শালীন গতিতে ল্যাপটপের এসডি কার্ড স্লট বাহ্যিক অভ্যন্তরীণ ড্রাইভে ডেটা স্থানান্তর 100Mbps রেট 60 75 Mbps প্রত্যাশিত। প্রশ্ন এমনকি U3 গতি 100Mbps সীমাবদ্ধ,0,joy,neutral,disapproval
555,100mbps 90mbps রিডরাইট স্পিড কার্ড অর্ডার করেছি 100 20 রিড রাইট স্পিড কার্ড পেয়েছি। 100mbps 90mbps রিড অ্যান্ড রাইট স্পিড এসডি কার্ড অর্ডার দিয়েছিলাম 100mbps 20mbps রিড অ্যান্ড রাইট স্পিড এসডি কার্ড পেয়েছি রিটার্ন অনুরোধ করছি অরিজিনাল 100mbps 90mbps রিড অ্যান্ড রাইট স্পিড এসডি কার্ড চাই পাচ্ছি কখনই স্যামসাং পণ্য কিনি আশা খুচরা বিক্রেতা আসলটি পাঠাতে পারবেন অ্যামাজন সাইটের,1,sadness,negative,accusation
556,सर्वश्रेष्ठ कार सहायक। आपकी कार अद्भुत उत्पाद। अच्छा फिटिंग स्मार्ट दिखने वाला उत्पाद।,0,joy,positive,non-complaint
557,"prime member cheating audio jack!!! . ? serious?? prime member paid 1,000 rupees extra book first day... audio jack. front camera looks bad...",1,sadness,negative,accusation
558,"good budget phone . got delivered yesterday. first impressions initial setup size: huge phone. small hands phone cannot used single handed. need use single handed often, better go grippy case string ring case fall out. go small phone speed: bit slow, get used it. price range, seems decent performance. audio: phone advertised supporting dolby atmos that's bluetooth audio devices. phone speaker. kind shame. audio bad. video/screen: blacks exactly black. again, price notice things. colors bright ***the phone country locked. activate country sim must first use indian sim mins cumulatively. tested features like camera, fingerprint sensor etc. update soon",1,sadness,neutral,blame
559,satisfactory . received product expected . good one.,0,joy,positive,non-complaint
560,ನೇ ಖರೀದಿ ಉತ್ತಮ ಕಾರ್ಡ್ 2ನೇ ಖರೀದಿ ಹಿಂದಿನದು ಸುಮಾರು ಹಳೆಯದು ಇಲ್ಲಿಯವರೆಗೂ ವಿಫಲವಾಗಿಲ್ಲ ಉತ್ತಮ ಸೇವೆ ವರ್ಗ 3 4kUHD ರೆಕಾರ್ಡಿಂಗ್‌ಗಳಿಗೆ ಉತ್ತಮವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ,0,joy,negative,non-complaint
561,"best product samsung . best memory card ever had. fast transmission. used 2-3 months, changed 3-4 phones, worked best all. also works fast card reader computer phones external storage. updated review date 09-05-2021 still superb condition, issues till date, love memory card.",0,joy,positive,non-complaint
562,best product original 100%:ok_hand: . product seen good 59 gb available usin 1day performance best impressed performance suggest buyer best total storage sd card 59 gb samsung a10s phone show 59gb phone show redmi 6a show memory card storage 64 gb full ....best choice good product :ok_hand::ok_hand:,0,sadness,positive,non-complaint
563,कोणत्याही उत्पादनासाठी सॅमसंग वर जाऊ नका दिवसांनंतर सॅमसंगची चांगली सेवा नसल्यामुळे नीट करणे बंद फक्त दुसर्‍याला कॉल करण्यास सांगतात दुसर्‍याला कॉल करण्यास सांगतात फक्त तुम्हाला मूर्ख बनवतात वाईट पुनरावलोकन सॅमसंग ब्रँडसाठी मला सॅमसंगचा तिरस्कार यासाठी जाण्याचा सल्ला देतो सॅमसंग ऐवजी कोणताही ब्रँड,1,sadness,negative,blame
564,మంచి ఉత్పత్తి అద్భుతమైన ఉత్పత్తి వివరించిన విధంగా కార్యాచరణ అత్యంత సిఫార్సు చేయబడిన ఉత్పత్తి సకాలంలో డెలివరీ అనుకున్న విధంగా పని చేస్తున్నారు డబ్బు విలువ,0,joy,positive,non-complaint
565,nice one . storage capacity,0,joy,positive,non-complaint
566,perfect casual use use internal storage well. . nice product wanted 128gb wasnt available time fast enough mounted internal storage moto g4plus phone works perfectly slow extra geating affect due high write speed provides.satisfied product.,0,joy,positive,non-complaint
567,પૂરતું સારું 64 માંથી 59gb ઉપલબ્ધ ખબર 5gb વેડફાય પ્રદર્શન પૂરતું સારું,1,joy,positive,disapproval
568,कीमत परफेक्ट फोन। सही फोन अच्छी गति अच्छे स्पेक्स बेहतरीन बैटरी लाइफ है। डिवाइस लुक आकर्षक है। ऊपर कंपनी भरोसा।,0,joy,positive,non-complaint
569,waste money . memory card work,1,sadness,negative,disapproval
570,job . value!,0,sadness,positive,non-complaint
571,उत्कृष्ट मोबाइल पतला स्टाइलिश दिखता है। मैं दिनों उपयोग हूं मुझे कहना अच्छा है। फोन वास्तव चिकना स्क्रीन रेजोल्यूशन अच्छा है। अच्छी रोशनी कैमरा उत्कृष्ट कम रोशनी रात समय उतना अच्छा है। फोन वास्तव सुंदर है।,0,other,neutral,disapproval
572,good nice . useful nice product,0,joy,positive,non-complaint
573,90hz refresh rate worth . worth money aviled special future noteven normal features mobile :pensive_face::pensive_face::pensive_face::pensive_face::pensive_face:,1,sadness,negative,disapproval
574,"ok purchase . sim tray ejector missed pack, even though received multiple issues, sure tracking it. also good describe 3.5 mm jack option mobile. see mentioned it. delivery got know 3.5 mm jack . need buy type c headset extra.. fair samsung/amazon",1,sadness,negative,accusation
575,স্যামসাং 128 জিবি এসডি ইভো প্লাস।  পণ্যটি ভাল অবস্থায় পেয়েছি। 1 SD কার্ড 128gb ক্লাস 10 লেভেল 3 128gb সিস্টেম ফাইলের 9gb 119gb আসল জায়গা যায়। 3 অন্যান্য SD কার্ড ব্র্যান্ডের তুলনায় দাম কিছুটা বেশি৷ 4 10090mbps বর্ণনায় উল্লিখিত লেখা পড়ার গতি ভাল। 85mbps কাছাকাছি ছিল। স্যামসাং ওয়ারেন্টি 10 বছরের কার্ড কভারের পিছনে 1 বছরের ফিজিক্যাল ওয়ারেন্টি দেখায় বিষয়ে বিভ্রান্ত। 6 সমস্যার সম্মুখীন হয়। 7 দিনে আপডেট,0,joy,positive,non-complaint
576,వైరస్ లేని అద్భుతమైన స్పీడ్ వాటర్ రెసిస్టెంట్  డేటా బదిలీ చాలా వేగవంతమైన హెచ్‌డి పూర్తి హెచ్‌డి వీడియో SD కార్డ్‌కి క్విక్లీ ఫోన్ మెమరీని లేదా SD కార్డ్‌కి కంప్యూటర్‌కు జోడించబడింది దాని 10 పవర్ Samsung కోసం వాటర్ ప్రూఫ్ వారంటీని నేను ఎల్లప్పుడూ శామ్‌సంగ్ ఉత్పత్తిని ఉపయోగిస్తాను ఎందుకంటే చాలా కాలం పాటు ఉపయోగిస్తాను,0,sadness,positive,non-complaint
577,"good phone decent battery,camera . overall samsung galaxy m52 user friendly. good battery life. display camera excellent. audio quality calls needs improvement. sometimes cannot hear ringtone. phone tendency heat quickly.lack headphone jack drawback..",1,joy,positive,disapproval
578,अच्छा फ्लैगशिप फोन। मूल्य निर्धारण सुविधाओं मामले फोन अच्छा खरीद है। मुझे लगता अगर उचित बजट अच्छे सैमसंग फोन तलाश अच्छा विकल्प,0,joy,positive,non-complaint
579,اگر آپ سام سنگ سے محبت کرتے ہیں تو اس کے لیے جائیں۔  بہت اچھی کوالٹی پروڈکٹ، اگر آپ سینڈ ڈسک نہیں خریدنا چاہتے تو یہ حتمی انتخاب ہے۔,0,joy,positive,non-complaint
580,excellent mobile & looks slim stylish . i've using days say great. phone really sleek screen resolution good. camera excellent good lighting... poor light night time may well. phone really beautiful though.,0,other,neutral,disapproval
581,"excellent smartphone price. . excellent smartphone, excellent picture, value buy. features excellent price range. picture & sound quality good. problem charging port universal. thus bought charging cable only. otherwise excellent.",1,joy,neutral,disapproval
582,1 mahine hi hang hone lag gaya .//////hang hote hi dimag kharab phir review dala h 1 mahine bad . finger print kabhi kabhi bar lagata hu tab khulta h .. battery life mere pehle wale mobile moto one fusion plus se achi nhi h baki kam chalau h jayada bekar nhi h,1,sadness,negative,disapproval
583,phone every time calling problem.. plz dont.. . like battery look. display good amoled performance also good finally calling worst every time.... disappointed calling performance..,1,sadness,negative,disapproval
584,ক্ষতিগ্রস্থ  ব্যবহৃত পণ্য প্রাপ্ত ব্যবহৃত কার্ড পেয়েছি যেমনটি ছবিটি পাচ্ছেন। কার্ড অ্যাডাপ্টার উভয়ের জন্যই কভারটি ছিঁড়ে দয়া গ্রাহকদের বোকা বানানোর পণ্য ফেরত অবশ্যই ত্রুটি রয়েছে। গ্রাহককে শুধুমাত্র ফেরত আইটেম পারবেন না।,1,anger,negative,accusation
585,"good product . still card working ... authenticate card samsung sd card authenticator utility ,,, verified samsung product ... bought 64 gb variant free space 58.5 gb tested completely allocating memory card files successfully copied files without data loss .",0,joy,positive,non-complaint
586,सैमसंग उम्मीद थी। मीडिया लोड सका। चार्जिंग जैकस्लॉट एरिया प्लास्टिक टिक टिक आवाज आ रही हैहो फोन ठीक सील कारण गैप हो। कभीकभी मेरा फोन पूरी चार्ज जाता चार्जर संलग्न तरफ 92 चार्ज पूरी चार्ज शेष समय 24 मिनट दिखा है।,1,sadness,negative,disapproval
587,ମାଇକ୍ରୋ sd କାର୍ଡ  ଭଲ କିନ୍ତୁ ଗ୍ରାହକ 128gb ପାଇବେ ନାହିଁ 119gb ଉପଲବ୍ଧ  ଅନେକ ଗ୍ରାହକ ଜାଣନ୍ତି ନାହିଁ  ମୁଁ ମାଟର୍ ଜାଣେ କିନ୍ତୁ ସମସ୍ତ ଗ୍ରାହକ ଜାଣନ୍ତି ନାହିଁ ,0,sadness,negative,no explicit reproach
588,vivo v17 chal nii raha yah ...koyi mat lena bhai yah ।। . pase jad par nii ug te sar mare mobile vovio v17 chal nii raha yah campani call kiya toh ho ne samsung walo ka diya samsung wale bol te amazon walo se bolo koyi bi mat lena yah,1,sadness,negative,disapproval
589,சிறந்த மெமரி கார்டு சாம்சங் மூலம் நல்ல மெமரி கார்டு ஃபாஸ்ட் படிக்கும் எழுதும் வேகம் பிடித்திருந்தது ஏனெனில் அடாப்டருடன் வருகிறது,0,joy,positive,non-complaint
590,अच्छा thumbsup। अच्छा thumbsupफोन फेस अनलॉक ठीक कैमरा क्वालिटी अच्छी मुझे लगता प्राइस रेंज देखते अच्छा सौदा है। मेरी पूरी समीक्षा फेस अनलॉक कैमरा क्वालिटी अलावा फोन सैमसंग अच्छा फोन है।,0,sadness,negative,disapproval
591,samsung mobile best . best mobile,0,joy,positive,non-complaint
592,quality product . reviewing 1 year purchased.damn sure one purchase doubt.orginal product..thank amazon,0,joy,positive,non-complaint
593,perfect sd card. . wonderful sd card. providing fast data transfer. switched applications data card thus freeing phone's memory improved phone's performance greatly,0,sadness,positive,non-complaint
594,Sd କାର୍ଡ ଲମ୍ବା ବ୍ୟାକ୍ ମାଧ୍ୟମରେ ପ୍ରାପ୍ତ ଭଲ ଗୁଣବତ୍ତା ନକଲଗୁଡିକ ଦୋକାନରୁ ମୂର୍ଖପୁଚା ତିଆରି କରୁଥିବା frnd କିଣନ୍ତୁ ନାହିଁ ,1,sadness,negative,accusation
595,service center saying open piece . really irritating ordered phone brand new within months power button working. took service center r saying open piece blaminge opened it. need money replace cap inside button. never expected amazon give used piece samsung service center playing game money.,1,surprise,negative,blame
596,"best phone budget . good battery life , fast charging also good, camera quality better , phone heat use long period, easy installation procuring older data . looking good smartphone near 10000 must buy item m12 .",0,joy,positive,non-complaint
597,"samsung done well . battery life good. one charge run days. fingerprint reader good fast built-in power button thing really impressive also camera quality good quad camera. so, price point view phone awesome.",0,joy,positive,non-complaint
598,perfect fit samsung galaxy tab s6 lite . highly recommend buy seller personally verify card received original. sellers selling fake cards well need careful. card fits works perfectly s6 lite tab.,0,joy,positive,non-complaint
599,mast hai . kafi achha hai lelo,0,joy,positive,non-complaint
600,heating issue . mobile get heated charging :unamused_face:,1,sadness,neutral,disapproval
601,"new exynos chipset..but experience fantastic . iam gaming user...so first review normal users... 1.very importantly battery stands strong competitors. 2.display though lcd hd+, good viewing angles. 3. love side mounted fingerprint power button may difficult new smartphone users 4.camera though great, price point stands stronger competitors four cameras 5.colour variants phone even optional users (as three courses two usual colors one slightly different colors. 6.speaker usual loud great since competitors atleast gives surround speakers price point. clarity sound great,but bass lovers love speakers. 7.actually expectation reality samsung exynos processor changed opinion processor...it great :thumbs_up:...u definitely love it... 8. one ui stands apart competitors(especially mi ui ads mi phones) experience review phone... iam wrong points peoples comment correct ones users buy better smartphone... tq",0,joy,positive,non-complaint
602,Samsung Galaxy Tab S6 Liteএর পারফেক্ট ফিট। বিক্রেতার কেনার অত্যন্ত সুপারিশ করছি ব্যক্তিগতভাবে যাচাই কার্ডটি পেয়েছি আসল। বিক্রেতারা জাল কার্ড বিক্রি সাবধান দরকার। কার্ড ফিট S6 লাইট ট্যাবে পুরোপুরি করে।,0,joy,positive,non-complaint
603,ઉચ્ચ ગુણવત્તા પ્રીમિયમ ક્વોલિટી પ્રોડક્ટ સરસ ઝડપી યુ કેમેરાથી રેકોર્ડ પીસીમાં તમામ વિડીઓ ફોટા ઝડપથી ટ્રાન્સફર કાર્ડમાં જગ્યા ઉપલબ્ધ કરાવી ગમે,0,joy,positive,non-complaint
604,बॉक्स मूल बिल प्राप्त हुआ।  बॉक्स मूल बिल प्राप्त,1,sadness,negative,accusation
605,అద్భుతం అద్భుతమైన 64gb మైక్రో SD కార్డ్ డబ్బు విలువ నిల్వ సామర్థ్యం బాగుంది నా ఫోన్‌లో అద్భుతంగా పని చేస్తోంది,0,joy,positive,non-complaint
606,working fine go pro hero8 black... . nice using gopro hero 8 black. working fine. recording 4k 60fps. working absolutely fine..,0,joy,positive,non-complaint
607,पैशाची किंमत moneybagmoneymouthface  उत्पादनासह खूप आनंदी खूप लवकर मिळाले मला 171Mbps पर्यंत लेखन गती मिळत दर्शवते मूळ सॅमसंग उत्पादन आश्चर्यकारक उत्पादन मिळाल्याने खूप आनंद,0,joy,positive,non-complaint
608,good quality product . used samsung sdcard multiple times never faced issues. time met expectations. issues till months use.,0,sadness,positive,non-complaint
609,बैटरी बैकअप बजट कीमत। फोन 45 दिनों इस्तेमाल लो रिफ्रेश रेट अच्छे बैटरी बैकअप अच्छे कैमरे इस्तेमाल अच्छा लगता है। भारी बैटरी कारण फोन थोड़ा भारी फोन Wifi 5g बैंड सपोर्ट करेगा। बार डुअल 4जी सिम इस्तेमाल हैं।,1,sadness,negative,disapproval
610,"phone great. wrong color delivered. . phone great. ordered blazing black received blue. since ordered dad whose existing phone gone bad, time patience get exchanged. disappointed inconvenience.",1,sadness,negative,disapproval
611,"बकबास फ़ोन, पैसे खड्डे गए . worst phone. दम बकबास है, स्क्रीन शॉट सिस्टम ख़राब है, स्क्रीनशॉट लेते समय safe mode चला गया, data डिलीट start nhi hua.ऊपर lockdown, चार्जिंग slow",1,disgust,negative,disapproval
